Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-09-03,13.78,23.29,6.0,10.54,10.44,14.6,5.61,0.59,22.74,0.22,0.33,,,0.24,,28.5,91.31,0.34,160.42,0.25,0.25,56.89,743.3,0.39
2024-09-04,13.78,23.29,6.0,10.54,10.44,14.6,5.58,0.76,22.6,0.22,0.33,,,0.24,,29.09,88.68,0.32,181.9,0.0,0.0,48.08,742.35,0.39
2024-09-05,20.24,36.73,5.39,9.93,9.83,15.21,5.92,1.33,22.55,0.32,0.4,,,0.26,,29.52,85.03,0.22,156.07,0.0,0.0,100.66,741.82,0.39
2024-09-06,27.35,48.44,4.78,9.66,9.22,15.6,5.44,0.26,21.79,0.32,0.6,,,0.22,,30.6,76.77,0.21,139.98,0.0,0.0,151.28,748.5,0.39
2024-09-07,31.73,53.02,4.5,9.81,8.94,15.6,6.24,0.48,19.92,0.25,0.78,,,0.14,,29.2,92.77,0.22,152.11,0.0,0.0,48.39,744.3,0.39
2024-09-08,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-09,31.76,53.82,5.63,10.94,10.07,6.63,6.59,0.39,17.98,0.25,0.82,,,0.2,,29.71,83.42,0.38,199.66,0.0,0.0,116.59,750.62,0.39
2024-09-10,34.44,55.57,6.26,11.01,10.14,6.46,5.58,0.32,18.15,0.33,0.97,,,0.21,,31.66,66.95,0.35,203.87,0.0,0.0,186.41,756.94,0.39
2024-09-11,32.45,58.58,6.5,11.01,10.14,6.46,5.29,0.33,18.16,0.32,1.01,,,0.23,,31.82,62.43,0.3,185.68,0.0,0.0,177.33,755.1,0.39
2024-09-12,25.37,52.74,6.7,11.01,10.14,6.46,6.31,0.25,20.36,0.34,1.1,,,0.28,,32.62,56.29,0.24,173.78,0.0,0.0,189.28,755.54,0.39
2024-09-13,24.86,51.71,6.7,11.01,10.14,6.46,5.12,0.38,18.19,0.34,1.11,,,0.28,,31.71,59.8,0.23,177.16,0.0,0.0,125.95,754.18,0.39
2024-09-14,27.27,57.59,6.7,11.01,10.14,6.46,6.7,0.24,22.12,0.38,1.08,,,0.3,,32.77,55.94,0.15,92.03,0.0,0.0,360.01,757.0,0.4
2024-09-15,31.56,69.25,6.7,11.01,10.14,6.46,5.91,0.39,18.39,0.44,1.11,,,0.36,,32.0,57.71,0.16,128.71,0.0,0.0,141.2,753.02,0.39
2024-09-16,31.56,69.25,6.7,11.01,10.14,6.46,5.91,0.32,18.12,0.44,1.11,,,0.36,,31.41,62.17,0.18,158.49,0.0,0.0,106.4,751.33,0.39
2024-09-17,31.56,69.25,6.7,11.01,10.14,6.46,6.13,0.37,19.26,0.44,1.11,,,0.36,,31.68,62.63,0.18,115.87,0.0,0.0,112.65,752.43,0.39
2024-09-18,31.56,69.25,6.7,11.01,10.14,6.46,7.0,0.51,18.28,0.44,1.11,,,0.36,,31.57,64.91,0.13,131.58,0.0,0.0,103.36,749.89,0.39
2024-09-19,32.02,69.9,6.48,10.93,10.06,6.34,5.67,0.33,20.67,0.43,1.1,,,0.34,,31.53,67.55,0.19,102.78,0.0,0.0,138.22,749.22,0.39
2024-09-20,31.56,69.25,5.1,10.41,9.54,5.58,5.73,0.27,16.56,0.35,1.04,,,0.25,,31.31,72.46,0.81,68.13,0.0,0.0,143.25,753.78,0.39
2024-09-21,29.97,57.68,5.1,10.41,9.54,5.58,6.34,0.31,16.04,0.35,1.04,,,0.25,,30.12,83.61,0.49,86.98,0.0,0.0,108.05,743.39,0.39
2024-09-22,28.65,48.11,5.1,10.41,9.54,5.58,5.91,0.37,15.13,0.35,1.04,,,0.25,,30.91,77.7,0.67,67.79,0.0,0.0,107.65,745.64,0.39
2024-09-23,32.39,50.93,5.1,10.41,9.54,5.58,5.96,0.36,18.97,0.35,1.04,,,0.25,,31.39,79.12,0.76,40.51,0.0,0.0,128.59,750.46,0.39
2024-09-24,31.49,66.38,5.86,11.17,10.3,6.41,5.1,0.33,20.47,0.37,1.01,,,0.24,,31.59,75.7,0.47,202.13,0.0,0.0,291.74,752.67,0.39
2024-09-25,27.92,56.59,6.2,11.51,10.64,6.79,5.75,0.37,16.62,0.33,0.86,,,0.27,,29.85,91.5,0.34,189.8,0.0,0.0,77.88,742.57,0.39
2024-09-26,30.48,53.47,6.2,11.51,10.64,6.79,5.65,0.32,18.61,0.34,0.78,,,0.3,,29.92,86.61,0.44,201.77,0.0,0.0,117.14,747.49,0.41
2024-09-27,32.52,60.88,6.84,12.15,11.28,5.83,6.67,0.43,15.1,0.41,0.8,,,0.35,,30.76,84.25,0.43,155.33,0.0,0.0,149.43,744.6,0.44
2024-09-28,31.22,62.35,7.1,12.41,11.54,5.44,5.19,0.26,17.77,0.42,0.83,,,0.36,,31.95,74.57,0.4,182.25,0.0,0.0,164.32,749.58,0.44
2024-09-29,31.22,62.35,7.1,12.41,11.54,5.44,5.12,0.2,15.77,0.42,0.83,,,0.36,,31.01,83.25,0.44,195.06,0.0,0.0,135.42,749.61,0.44
2024-09-30,32.54,65.29,6.4,11.71,10.84,6.14,5.97,0.41,15.45,0.46,0.89,,,0.39,,30.91,81.21,0.41,198.55,0.0,0.0,135.71,748.89,0.44
2024-10-01,34.35,69.6,5.6,10.91,10.04,5.44,7.42,0.71,16.06,0.44,0.98,,,0.33,,31.0,80.11,0.42,198.05,0.0,0.0,150.35,741.07,0.43
2024-10-02,,,5.3,10.61,9.74,4.24,6.72,0.75,15.31,0.38,1.02,,,0.25,,30.3,86.14,0.44,155.12,0.0,0.0,147.25,736.2,0.43
2024-10-03,32.72,61.61,5.72,13.92,11.37,4.75,9.05,0.87,17.68,0.51,5.46,,,0.37,,30.87,77.94,0.38,117.02,0.0,0.0,143.25,735.63,0.43
2024-10-04,34.17,66.78,6.39,17.14,13.7,7.12,17.33,0.87,15.25,0.56,1.03,,,0.42,,31.62,71.28,0.38,100.17,0.0,0.0,130.3,740.17,0.43
2024-10-05,33.96,66.39,5.78,13.54,13.53,6.97,8.58,0.96,23.66,0.29,0.9,,,0.38,,32.23,70.54,0.51,105.61,0.0,0.0,166.12,752.79,0.44
2024-10-06,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-07,37.86,70.89,6.28,15.8,13.31,5.48,5.67,0.71,29.1,0.61,0.98,,,0.25,,30.29,82.71,0.73,62.86,0.0,0.0,184.33,757.11,0.44
2024-10-08,27.68,60.49,8.19,18.92,16.61,11.47,6.94,0.65,50.82,0.55,0.44,,,0.52,,29.79,86.19,0.71,51.25,0.0,0.0,118.11,756.33,0.44
2024-10-09,36.81,74.23,16.88,39.17,34.47,21.93,6.52,0.37,60.03,0.34,0.5,,,0.36,,29.5,91.23,0.69,49.87,0.2,0.2,93.24,747.17,0.44
2024-10-10,21.9,44.16,9.15,18.68,17.28,23.55,7.78,0.35,28.46,0.36,0.64,,,0.36,,29.29,90.95,0.54,64.37,0.0,0.0,59.59,735.2,0.43
2024-10-11,24.94,50.29,5.2,11.16,10.07,25.41,10.65,0.33,37.48,0.39,0.65,,,0.35,,29.32,89.76,0.64,99.31,0.0,0.0,108.77,739.42,0.43
2024-10-12,51.6,33.98,5.32,11.44,10.32,25.34,9.47,0.34,40.3,0.39,0.65,,,0.35,,28.92,94.26,0.47,92.38,0.0,0.0,86.98,736.1,0.43
2024-10-13,13.38,26.99,5.22,10.63,9.81,25.47,8.74,0.33,41.96,0.39,0.65,,,0.35,,30.2,85.18,0.67,50.13,0.0,0.0,169.42,740.93,0.44
2024-10-14,17.51,34.8,5.26,11.47,10.29,25.35,9.66,0.38,39.35,0.4,0.71,,,0.42,,29.33,90.02,1.01,42.85,0.03,0.02,50.18,746.84,0.44
2024-10-15,38.54,77.09,7.48,14.39,13.47,21.87,8.39,0.31,37.56,0.37,0.79,,,0.33,,30.15,86.24,1.07,37.91,0.02,0.01,195.84,755.36,0.41
2024-10-16,32.77,67.48,5.09,10.39,9.58,11.53,8.81,0.33,39.29,0.29,0.52,,,0.25,,29.78,88.37,1.34,42.84,0.0,0.0,100.08,758.98,0.38
2024-10-17,28.65,59.71,5.01,9.97,9.29,11.6,8.37,0.29,33.83,0.32,0.68,,,0.3,,29.71,91.97,1.08,46.85,0.0,0.0,95.21,754.33,0.38
2024-10-18,24.85,47.65,5.13,10.26,9.54,11.53,8.58,0.34,32.87,0.34,0.9,,,0.23,,29.59,91.45,0.88,44.3,0.0,0.0,104.98,756.24,0.34
2024-10-19,26.64,50.16,5.07,10.08,9.39,11.57,8.48,0.33,36.97,0.29,0.96,,,0.19,,29.62,89.57,0.93,49.45,0.0,0.0,108.37,758.12,0.29
2024-10-20,23.47,49.75,5.13,9.89,9.35,11.58,9.37,0.34,42.07,0.24,0.99,,,0.16,,29.83,87.25,0.85,48.74,0.0,0.0,130.92,753.57,0.28
