Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-08-29,18.68,42.17,6.71,9.78,16.5,10.47,15.06,0.58,29.37,0.2,,,,0.43,,27.03,,1.29,155.15,0.01,0.01,,723.76,
2024-08-30,21.38,43.3,7.14,16.66,23.8,15.58,12.49,0.54,31.95,0.77,,,,2.25,,27.78,,1.17,141.39,0.37,0.37,,725.84,
2024-08-31,24.63,52.53,10.76,28.65,39.41,24.08,10.85,0.84,31.92,2.41,,,,7.11,,28.63,,1.09,149.82,0.0,0.0,,726.43,
2024-09-01,27.14,56.08,7.45,20.82,28.27,17.05,8.71,0.88,36.01,1.76,,,,4.38,,28.77,,1.23,176.26,0.1,0.1,,725.06,
2024-09-02,24.65,41.2,8.33,19.26,27.59,17.13,10.36,0.74,36.62,1.65,,,,4.72,,27.26,,1.55,70.02,0.34,0.33,,724.97,
2024-09-03,31.74,48.72,7.93,15.67,23.6,13.79,11.98,0.75,32.91,1.01,,,,1.78,1.9,28.28,,1.33,71.8,0.03,0.03,,725.16,
2024-09-04,25.58,38.16,8.87,24.71,33.59,17.78,8.24,0.9,29.56,1.53,,,,0.58,3.65,25.89,,1.06,103.96,0.07,0.07,,724.61,
2024-09-05,19.11,35.64,9.17,23.66,32.83,17.07,9.38,0.79,26.08,1.27,,,,0.47,3.04,26.19,,0.97,104.96,0.35,0.34,,723.2,
2024-09-06,20.88,34.77,10.22,24.27,34.45,17.96,10.24,0.79,24.78,1.37,,,,0.44,3.48,25.92,,1.0,114.47,0.01,0.01,,724.18,
2024-09-07,13.53,26.74,7.84,17.24,25.08,12.25,14.22,0.75,28.58,0.71,,,,0.25,1.94,25.68,,1.02,69.33,0.04,0.04,,725.03,
2024-09-08,19.19,36.93,9.53,25.73,35.26,18.73,12.03,0.87,25.21,1.56,,,,0.59,4.0,25.53,,1.36,66.26,0.03,0.02,,725.3,
2024-09-09,25.54,56.19,11.71,28.22,39.93,24.66,13.45,0.93,25.51,2.81,,,,1.09,5.69,27.37,,0.93,106.79,0.0,0.0,,723.74,
2024-09-10,38.34,81.39,12.36,30.96,43.24,26.91,12.07,0.94,32.91,3.42,,,,2.26,8.85,27.95,,1.07,107.92,0.22,0.22,,722.73,
2024-09-11,20.91,42.71,8.07,26.31,34.38,23.94,10.99,0.92,24.2,1.12,,,,1.38,1.52,26.5,,1.51,50.09,0.15,0.11,,722.5,
2024-09-12,32.09,71.59,9.63,28.53,38.16,24.27,14.15,0.86,26.31,2.41,,,,1.27,1.95,27.11,,1.21,133.85,0.0,0.0,,722.07,
2024-09-13,31.98,99.28,8.05,19.84,27.89,18.19,11.97,0.52,30.36,1.69,,,,1.64,1.69,27.61,,1.18,148.76,0.0,0.0,,723.54,
2024-09-14,30.25,98.97,9.22,26.83,36.05,23.16,12.56,0.57,26.11,1.2,,,,0.86,1.14,27.36,,1.07,152.77,0.0,0.0,,724.4,
2024-09-15,27.65,103.38,8.83,25.22,34.04,22.3,13.47,0.59,30.61,1.02,,,,1.64,1.65,27.82,,0.94,81.01,0.0,0.0,,725.06,
2024-09-16,29.82,115.45,7.88,23.2,31.08,20.31,13.51,0.53,37.59,0.88,,,,1.53,1.75,28.24,,0.91,111.7,0.0,0.0,,726.22,
2024-09-17,33.17,92.15,7.43,21.22,28.65,18.74,12.89,0.49,38.36,1.91,,,,1.27,2.51,27.73,,1.32,94.52,0.0,0.0,,726.79,
2024-09-18,36.24,81.98,7.64,24.15,31.8,20.1,10.79,0.52,40.39,1.96,,,,0.36,2.74,27.09,,1.75,41.79,0.0,0.0,,724.91,
2024-09-19,18.96,40.4,8.22,17.09,25.31,18.04,11.04,0.66,24.85,1.62,,,,0.55,2.98,24.34,,1.34,49.16,0.02,0.02,,725.02,
2024-09-20,30.06,47.98,7.89,29.05,36.95,24.4,7.77,0.78,35.09,2.58,,,,0.7,3.78,26.26,,0.81,116.98,0.0,0.0,,725.45,
2024-09-21,36.55,68.13,11.33,31.86,43.2,27.69,7.42,1.15,38.55,4.41,,,,1.83,5.47,28.85,,0.93,145.88,0.0,0.0,,726.28,
2024-09-22,46.2,91.32,15.16,40.73,55.89,36.13,6.64,1.02,39.15,5.17,,,,1.95,8.27,29.89,,0.97,120.53,0.0,0.0,,726.07,
2024-09-23,41.7,75.8,12.23,36.29,48.52,31.72,9.19,1.03,50.44,2.9,,,,1.11,5.41,30.48,,0.92,118.48,0.0,0.0,,725.99,
2024-09-24,52.25,93.95,6.61,27.36,33.97,22.21,8.23,0.93,52.37,2.81,,,,0.43,3.05,30.9,,0.9,120.1,0.0,0.0,,724.86,
2024-09-25,55.38,93.42,6.49,17.52,24.01,16.49,8.73,0.88,59.14,1.82,,,,0.14,1.11,30.85,,0.83,91.66,0.0,0.0,,724.44,
2024-09-26,28.7,45.3,6.49,11.52,18.01,12.63,8.22,0.84,40.51,0.8,,,,0.11,0.77,28.46,,1.04,45.72,0.0,0.0,,724.25,
2024-09-27,18.04,32.33,7.15,12.07,19.22,13.22,8.85,0.8,33.91,0.69,,,,0.18,0.86,27.77,,1.44,38.8,0.0,0.0,,724.02,
2024-09-28,17.88,30.08,7.25,13.35,20.61,13.43,7.78,0.77,36.35,0.79,,,,0.15,0.84,27.23,,1.2,63.49,0.0,0.0,,725.79,
2024-09-29,23.31,39.52,7.0,16.51,23.5,14.8,6.19,0.74,43.45,0.94,,,,0.16,0.98,27.78,,1.25,66.13,0.0,0.0,,728.06,
2024-09-30,32.43,71.13,9.15,38.09,47.24,29.67,7.91,1.11,35.91,3.53,,,,1.48,2.67,30.1,,0.87,148.05,0.0,0.0,,728.04,
2024-10-01,45.27,120.09,8.46,34.66,43.12,27.32,12.03,1.01,42.0,3.92,,,,1.76,2.34,31.16,,0.93,150.49,0.0,0.0,,726.17,
2024-10-02,34.67,95.6,7.48,24.21,31.69,21.15,12.8,0.74,45.9,1.63,,,,0.92,1.39,31.75,,1.28,138.08,0.0,0.0,,726.15,
2024-10-03,29.09,81.28,7.69,29.08,36.77,25.03,10.29,0.84,36.48,1.76,,,,0.77,1.4,31.03,,0.94,127.91,0.0,0.0,,725.71,
2024-10-04,33.51,88.06,7.57,25.14,32.72,21.87,8.55,0.9,42.74,2.04,,,,0.92,1.47,30.19,,1.07,181.12,0.0,0.0,,726.34,
2024-10-05,33.86,81.49,9.93,30.5,40.43,26.79,12.49,0.7,40.77,2.56,,,,1.3,1.77,29.53,,1.04,153.99,0.0,0.0,,727.89,
2024-10-06,34.12,82.31,7.83,33.26,40.91,26.27,10.04,0.77,41.88,2.21,,,,0.9,1.84,29.44,,1.22,121.24,0.0,0.0,,730.35,
2024-10-07,38.23,86.47,9.65,41.7,51.39,31.9,12.04,0.75,46.5,3.81,,,,1.66,2.6,29.71,,0.95,120.03,0.0,0.0,,731.75,
2024-10-08,46.76,103.18,7.56,35.72,43.28,26.97,10.2,0.75,68.87,3.61,,,,2.0,2.75,29.91,,1.06,141.66,0.0,0.0,,731.47,
2024-10-09,43.01,107.64,6.95,29.27,36.23,23.22,9.84,0.74,62.03,3.07,,,,0.69,1.08,29.85,,1.2,94.8,0.0,0.0,,729.76,
2024-10-10,46.41,101.77,8.54,31.38,39.92,26.66,13.1,0.71,63.35,3.16,,,,0.62,1.11,27.88,,1.01,92.63,0.08,0.08,,729.35,
2024-10-11,41.56,90.53,8.53,48.12,56.65,35.94,8.32,1.03,51.92,4.37,,,,1.71,2.47,28.01,,1.11,123.7,0.0,0.0,,729.3,
2024-10-12,48.33,100.32,7.65,31.79,39.44,27.68,9.68,0.7,58.88,3.3,,,,1.09,1.62,28.2,,0.87,142.12,0.0,0.0,,729.75,
2024-10-13,52.58,92.62,6.55,26.23,32.78,23.25,10.47,0.74,63.08,2.56,,,,0.4,1.02,26.85,,1.21,185.96,0.0,0.0,,730.59,
2024-10-14,50.39,92.01,7.6,38.82,46.41,30.2,9.23,0.96,59.01,3.96,,,,0.92,1.57,27.58,,1.02,93.37,0.0,0.0,,730.66,
2024-10-15,41.86,89.82,10.35,57.64,67.16,40.47,12.3,0.7,53.76,4.95,,,,3.36,8.59,27.74,,1.4,70.16,0.0,0.0,,730.33,
2024-10-16,41.92,95.38,27.13,72.33,99.46,60.73,9.65,1.34,44.19,8.63,,,,6.42,21.4,27.95,,1.19,122.73,0.0,0.0,,729.43,
2024-10-17,53.64,116.29,67.8,96.65,162.44,92.55,11.94,1.45,43.55,12.83,,,,8.27,26.83,29.29,,1.13,148.53,0.0,0.0,,729.41,
2024-10-18,45.52,107.39,30.32,68.77,99.11,50.83,9.74,1.14,61.04,6.59,,,,3.81,13.86,29.67,,1.03,144.29,0.0,0.0,,729.41,
2024-10-19,50.57,121.12,29.78,77.66,102.97,67.23,13.86,1.45,46.2,10.79,,,,10.54,24.74,29.53,,0.98,125.25,0.0,0.0,,729.98,
2024-10-20,50.52,103.34,12.08,53.14,65.22,40.8,11.04,0.8,58.63,5.1,,,,3.42,13.04,29.21,,0.99,141.56,0.0,0.0,,730.59,
