Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-06-10,22.45,35.29,,,,,5.04,0.33,67.16,0.08,0.15,,,0.01,0.05,35.25,55.84,3.53,223.95,0.0,0.0,196.4,713.81,2.39
2024-06-11,29.46,45.31,,,,,4.78,0.33,67.16,0.07,0.15,,,0.02,0.06,36.39,48.7,3.37,228.82,0.0,0.0,217.85,714.14,2.41
2024-06-12,32.71,50.13,,,,,4.8,0.31,67.16,0.09,0.15,,,0.02,0.07,35.17,55.94,3.14,208.38,0.0,0.0,152.99,718.41,2.14
2024-06-13,21.41,33.39,,,,,2.81,0.39,59.86,0.08,0.12,,,0.01,0.05,33.43,64.31,3.3,218.11,0.0,0.0,63.12,718.12,2.04
2024-06-14,31.95,49.0,,,,,0.9,0.52,53.21,0.08,0.16,,,0.02,0.06,35.42,54.55,2.48,208.66,0.0,0.0,202.91,712.87,1.34
2024-06-15,44.62,67.77,,,,,4.09,0.42,51.95,0.11,0.2,,,0.02,0.08,35.16,56.38,2.77,199.99,0.0,0.0,48.63,710.43,1.3
2024-06-16,46.01,69.83,,,,,2.2,0.38,50.99,0.12,0.14,,,0.02,0.06,35.96,50.1,2.89,215.88,0.0,0.0,203.23,711.94,1.35
2024-06-17,27.86,42.95,,,,,5.59,0.34,50.99,0.09,0.14,,,0.01,0.04,34.74,66.97,2.69,187.06,0.0,0.0,231.85,713.22,1.06
2024-06-18,29.26,45.02,,,,,3.26,0.39,50.76,0.08,0.16,,,0.01,0.06,34.57,68.61,2.69,218.81,0.0,0.0,138.05,709.74,1.14
2024-06-19,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-06-20,26.61,41.04,4.73,6.93,11.78,13.86,2.7,0.32,,0.07,0.15,,,0.01,0.05,34.3,67.7,3.25,211.07,0.0,0.0,164.15,708.02,1.43
2024-06-21,38.9,59.25,4.65,6.97,11.51,13.73,7.27,0.38,,0.1,0.16,,,0.02,0.06,33.63,65.57,3.03,220.36,0.0,0.0,103.23,709.2,1.33
2024-06-22,29.92,45.95,4.55,7.04,11.29,13.79,2.77,0.47,,0.11,0.19,,,0.02,0.07,35.96,58.8,2.67,211.09,0.0,0.0,108.29,705.26,1.18
2024-06-23,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-06-24,30.25,46.43,4.67,6.83,11.55,13.73,6.16,0.37,,0.1,0.16,,,0.02,0.06,35.76,53.82,3.49,220.34,0.0,0.0,161.46,702.94,1.81
2024-06-25,36.47,55.65,4.65,6.91,11.64,13.78,4.36,0.35,,0.09,0.14,,,0.02,0.05,35.03,59.17,3.63,223.45,0.0,0.0,151.7,702.18,1.94
2024-06-26,32.28,49.45,4.8,7.01,11.32,13.73,7.99,0.31,,0.08,0.15,,,0.01,0.05,35.04,57.02,3.89,223.39,0.0,0.0,137.88,702.94,2.15
2024-06-27,35.97,54.91,4.67,6.82,11.66,13.76,6.75,0.48,,0.09,0.15,,,0.02,0.06,34.73,56.75,3.79,223.69,0.0,0.0,105.33,706.13,2.08
2024-06-28,35.78,54.62,4.67,6.8,11.4,13.74,10.22,0.58,,0.09,0.13,,,0.02,0.05,33.97,62.61,3.73,218.37,0.0,0.0,206.12,712.42,1.87
2024-06-29,43.37,65.87,4.79,6.92,11.96,13.53,5.26,0.6,,0.12,0.21,,,0.02,0.08,36.23,56.99,3.34,203.54,0.0,0.0,96.72,711.2,1.51
2024-06-30,37.56,57.26,4.76,6.74,11.64,13.62,4.52,0.59,,0.1,0.13,,,0.02,0.05,34.56,64.8,3.29,206.04,0.0,0.0,108.04,714.88,1.53
2024-07-01,29.88,45.88,2.95,6.9,11.61,13.76,4.49,0.58,,0.09,0.12,,,0.01,0.04,34.18,67.98,3.17,199.51,0.0,0.0,111.39,714.73,1.42
2024-07-02,36.21,55.26,1.66,6.75,11.6,13.84,4.41,0.56,,0.08,0.11,,,0.01,0.04,34.56,61.95,3.11,210.61,0.0,0.0,172.92,710.88,1.51
2024-07-03,50.0,75.68,1.65,6.88,11.68,13.6,4.39,0.55,,0.09,0.17,,,0.01,0.06,34.95,62.96,3.24,194.14,0.0,0.0,83.32,710.97,1.54
2024-07-04,31.29,47.98,1.72,6.92,11.46,13.6,4.54,0.59,,0.08,0.13,,,0.01,0.05,34.27,68.71,2.37,180.2,0.0,0.0,132.48,714.26,0.95
2024-07-05,53.07,80.23,1.72,6.77,11.64,13.66,4.53,0.59,,0.11,0.18,,,0.02,0.06,34.55,62.88,2.77,208.46,0.0,0.0,184.41,709.55,1.29
2024-07-06,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-07-07,52.23,78.99,1.67,6.97,11.72,13.64,4.54,0.56,,0.06,0.1,,,0.01,0.03,33.56,77.75,2.11,138.35,0.0,0.0,63.36,709.06,0.68
2024-07-08,30.39,46.64,1.63,6.83,11.54,13.95,4.44,0.57,,0.07,0.12,,,0.01,0.04,33.96,67.99,3.16,229.41,0.0,0.0,119.0,706.41,1.42
2024-07-09,179.68,267.74,1.64,7.05,10.97,13.82,4.53,0.54,,0.1,0.16,,,0.01,0.06,35.14,58.82,3.07,213.75,0.0,0.0,128.42,711.22,1.28
2024-07-10,54.31,96.64,1.64,6.92,11.6,13.82,4.38,0.56,,0.07,0.12,,,0.01,0.04,34.99,62.01,2.44,198.05,0.0,0.0,181.58,716.33,0.95
2024-07-11,21.16,43.98,1.7,6.81,11.64,13.64,4.48,0.58,,0.09,0.14,,,0.01,0.05,34.23,75.42,2.31,168.73,0.0,0.0,150.85,715.09,0.8
2024-07-12,44.49,90.69,1.57,7.08,11.55,13.83,4.23,0.51,,0.13,0.17,,,0.02,0.07,36.47,50.35,2.63,237.28,0.0,0.0,415.69,713.09,1.48
2024-07-13,14.21,30.09,1.65,6.83,11.82,13.66,4.39,0.55,,0.09,0.17,,,0.02,0.08,34.9,62.5,2.73,205.63,0.0,0.0,70.89,705.43,1.36
2024-07-14,27.76,57.2,1.68,6.81,11.74,13.73,4.45,0.57,,0.12,0.14,,,0.01,0.06,34.02,67.28,3.04,220.09,0.0,0.0,103.25,704.98,1.4
2024-07-15,20.85,43.37,1.7,6.91,11.4,13.82,4.49,0.58,,0.09,0.17,,,0.02,0.07,32.22,81.7,3.75,218.15,0.0,0.0,64.32,702.94,1.54
2024-07-16,15.89,33.43,1.67,6.94,11.74,13.87,4.43,0.56,,0.06,0.1,,,0.01,0.04,33.82,65.21,4.28,220.57,0.0,0.0,145.31,702.86,1.99
2024-07-17,28.67,59.01,1.74,6.82,11.19,13.99,4.53,0.59,,0.09,0.18,,,0.02,0.08,35.78,55.81,3.57,214.3,0.0,0.0,67.3,708.29,1.77
2024-07-18,22.78,47.23,1.72,6.87,11.54,13.68,4.43,0.56,,0.07,0.12,,,0.01,0.05,34.48,60.06,3.69,220.79,0.0,0.0,126.35,705.95,2.01
2024-07-19,19.23,40.12,1.63,6.88,11.61,13.58,4.4,0.56,,0.07,0.08,,,0.01,0.03,33.61,61.96,3.52,222.85,0.0,0.0,124.14,703.86,1.78
2024-07-20,28.16,58.0,1.67,6.99,11.71,13.74,4.44,0.57,,0.12,0.25,,,0.02,0.12,35.67,52.01,3.23,217.11,0.0,0.0,46.85,706.08,1.47
2024-07-21,29.11,59.9,1.66,6.85,11.64,13.74,4.41,0.56,,0.08,0.11,,,0.01,0.04,34.82,56.35,3.62,217.58,0.0,0.0,118.16,706.91,1.83
2024-07-22,31.89,65.47,1.69,6.84,11.62,13.6,4.48,0.58,,0.06,0.09,,,0.01,0.04,35.07,54.29,2.85,211.78,0.0,0.0,146.19,712.98,1.51
2024-07-23,38.67,79.03,1.7,6.82,11.56,13.62,4.49,0.58,,0.08,0.09,,,0.01,0.04,34.91,56.0,3.33,217.9,0.0,0.0,150.38,715.89,1.79
2024-07-24,26.1,53.88,1.73,6.82,11.67,13.57,4.54,0.59,,0.1,0.14,,,0.01,0.06,34.41,58.18,3.71,224.45,0.0,0.0,104.01,710.12,1.95
2024-07-25,28.32,58.31,1.67,6.97,11.23,13.72,4.42,0.56,,0.07,0.1,,,0.01,0.04,35.01,54.28,3.46,223.36,0.0,0.0,149.36,705.98,1.89
2024-07-26,27.91,57.5,1.69,6.74,11.77,13.63,4.47,0.57,,0.09,0.11,,,0.01,0.04,34.66,55.79,3.51,226.94,0.0,0.0,69.15,707.05,2.07
2024-07-27,30.3,62.29,1.7,6.84,11.41,13.6,4.49,0.58,,0.04,0.07,,,0.01,0.02,35.33,48.6,3.2,223.34,0.0,0.0,91.3,708.93,2.16
2024-07-28,51.76,105.24,1.69,6.8,11.48,13.72,4.48,0.58,,0.07,0.08,,,0.01,0.03,34.82,47.97,3.29,226.02,0.0,0.0,167.61,704.78,1.79
2024-07-29,47.38,96.48,1.64,6.95,11.68,13.59,4.38,0.55,,0.08,0.11,,,0.01,0.04,36.82,45.9,3.77,223.51,0.0,0.0,261.28,702.55,2.21
2024-07-30,29.15,59.97,1.71,6.92,11.45,13.73,4.51,0.58,,0.08,0.13,,,0.01,0.05,36.55,46.52,3.66,227.32,0.0,0.0,184.0,709.76,2.07
2024-07-31,28.85,59.39,1.65,6.91,11.4,13.55,4.39,0.55,,0.08,0.12,,,0.01,0.04,35.64,50.66,3.48,223.14,0.0,0.0,141.99,713.89,1.91
2024-08-01,48.99,99.69,1.68,6.8,11.46,13.78,4.46,0.57,,0.06,0.11,,,0.01,0.03,35.52,50.17,3.58,219.45,0.0,0.0,158.41,713.1,2.07
2024-08-02,40.01,81.72,1.67,6.8,11.56,13.66,4.44,0.57,,0.08,0.13,,,0.01,0.04,34.72,60.94,3.66,220.04,0.0,0.0,144.22,713.7,1.98
2024-08-03,22.1,45.87,1.76,6.86,11.55,13.56,4.6,0.61,,0.18,0.17,,,0.02,0.08,34.81,60.5,3.38,224.08,0.0,0.0,116.41,717.53,1.55
2024-08-04,18.95,39.56,1.67,6.91,11.64,13.77,4.44,0.57,,0.07,0.1,,,0.01,0.03,34.97,60.1,2.9,190.24,0.0,0.0,134.33,717.33,1.18
2024-08-05,21.7,45.06,1.68,6.99,11.8,13.99,4.6,0.55,,0.06,0.09,,,0.01,0.02,32.89,77.27,3.13,178.61,0.0,0.0,62.28,717.92,0.79
2024-08-06,17.25,36.16,1.66,6.97,11.61,13.65,4.4,0.57,,0.08,0.14,,,0.01,0.04,33.2,75.08,2.81,208.81,0.0,0.0,135.58,715.79,1.14
2024-08-07,17.17,35.99,1.68,6.76,11.31,13.76,4.52,0.57,,0.09,0.15,,,0.01,0.04,32.99,75.2,2.43,212.34,0.0,0.0,110.0,716.34,1.08
2024-08-08,22.49,46.65,1.7,7.08,12.43,13.78,4.59,0.51,,0.09,0.11,,,0.01,0.03,34.25,60.09,2.46,237.28,0.0,0.0,185.81,722.87,1.25
2024-08-09,21.56,44.8,1.68,6.94,6.6,13.54,4.46,0.58,,0.08,0.14,,,0.01,0.05,35.85,60.42,2.53,193.53,0.0,0.0,253.79,718.38,0.29
2024-08-10,23.72,49.12,1.66,6.82,4.53,13.57,4.42,0.58,,0.07,0.11,,,0.01,0.03,33.19,80.78,2.38,181.82,0.0,0.0,46.36,718.83,0.74
2024-08-11,28.78,59.25,1.59,6.96,5.16,13.69,4.27,0.55,,0.12,0.16,,,0.01,0.04,33.08,86.43,1.89,173.61,0.0,0.0,73.48,717.57,0.84
2024-08-12,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-13,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-14,14.78,31.21,1.75,6.99,4.28,13.75,4.59,0.55,,,,,,,,36.39,59.72,2.75,120.49,0.0,0.0,393.5,709.93,-0.01
2024-08-15,23.81,49.29,1.66,6.87,4.72,13.89,4.41,0.56,,0.0,0.0,,,,,35.83,62.51,3.17,106.91,0.0,0.0,287.79,705.99,-0.33
2024-08-16,15.49,32.64,1.9,6.75,4.56,13.44,4.88,0.57,,,,,,,,37.01,60.98,3.65,107.27,0.0,0.0,219.01,,-0.94
2024-08-17,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-18,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-19,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-20,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-21,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-22,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-08-23,27.12,55.92,1.65,6.72,4.05,13.76,4.44,0.55,,0.07,0.11,,,0.01,0.03,37.05,48.31,3.8,205.53,0.0,0.0,280.04,716.4,1.76
2024-08-24,29.15,59.98,1.67,6.97,4.45,13.44,4.38,0.56,,0.09,0.12,,,0.01,0.03,34.98,56.27,3.66,216.36,0.0,0.0,163.55,720.94,1.68
2024-08-25,25.0,51.67,1.72,6.8,4.48,13.53,4.52,0.59,,0.03,0.0,,,,0.01,34.4,54.85,3.84,224.65,0.0,0.0,124.08,719.18,1.99
2024-08-26,36.72,75.14,1.65,6.84,4.49,13.82,4.39,0.55,,0.06,0.1,,,0.01,0.03,35.47,48.42,3.74,230.6,0.0,0.0,290.99,716.76,2.1
2024-08-27,23.94,49.55,1.67,6.81,4.7,13.61,4.44,0.57,,0.09,0.15,,,0.01,0.05,35.54,49.78,3.46,223.11,0.0,0.0,181.33,720.27,1.86
2024-08-28,24.15,49.98,1.68,6.92,4.4,13.64,4.45,0.57,,0.08,0.1,,,0.01,0.03,34.86,55.14,2.45,197.2,0.0,0.0,136.64,720.3,1.12
2024-08-29,26.72,55.12,1.69,6.97,4.2,13.57,4.47,0.56,,0.06,0.1,,,0.01,0.03,35.32,51.51,3.26,233.6,0.0,0.0,181.09,712.94,1.89
2024-08-30,27.63,56.94,1.7,6.88,4.4,13.69,4.49,0.56,,0.08,0.14,,,0.01,0.05,33.87,61.85,3.06,221.1,0.0,0.0,96.17,712.72,1.56
2024-08-31,18.83,39.32,1.69,6.76,4.36,13.76,4.47,0.59,,0.07,0.13,,,0.01,0.04,33.8,63.61,3.31,219.98,0.0,0.0,98.98,711.15,1.68
2024-09-01,20.32,42.31,1.7,6.84,4.37,13.66,4.48,0.59,,0.05,0.09,,,0.01,0.02,34.61,55.85,2.8,212.35,0.0,0.0,157.02,708.2,1.47
2024-09-02,33.03,67.74,1.67,6.83,4.36,13.74,4.43,0.58,,0.08,0.13,,,0.01,0.03,35.14,53.54,2.75,212.08,0.0,0.0,218.24,710.82,1.29
2024-09-03,28.5,58.68,1.65,6.75,4.43,13.57,4.4,0.57,,0.08,0.14,,,0.01,0.04,34.72,58.12,2.97,213.33,0.0,0.0,146.85,714.28,1.56
2024-09-04,27.83,57.33,1.67,6.83,4.37,13.81,4.43,0.55,,0.07,0.12,,,0.01,0.04,35.07,55.2,2.65,201.32,0.0,0.0,168.46,715.9,1.47
2024-09-05,36.59,74.87,1.68,6.85,4.29,13.6,4.45,0.56,,0.07,0.14,,,0.01,0.04,35.93,49.43,2.54,207.47,0.0,0.0,235.15,710.95,1.34
2024-09-06,24.57,50.82,1.66,6.86,4.26,13.84,4.41,0.56,,0.14,0.12,,,0.02,0.06,34.7,57.43,2.3,210.71,0.0,0.0,115.43,712.89,1.34
2024-09-07,29.37,60.42,1.68,6.8,4.22,13.88,4.46,0.57,,0.06,0.09,,,0.01,0.03,34.57,58.89,2.67,196.18,0.0,0.0,131.86,714.89,1.36
2024-09-08,48.43,98.57,1.65,6.82,4.26,13.76,4.4,0.55,,0.21,0.13,,,0.01,0.04,34.83,56.52,2.94,213.87,0.0,0.0,124.74,716.06,1.61
2024-09-09,11.23,24.1,1.72,6.85,4.4,13.57,4.54,0.59,,0.09,0.11,,,0.01,0.04,35.21,53.08,3.22,224.78,0.0,0.0,177.3,709.6,1.79
2024-09-10,29.8,61.29,1.68,6.78,4.42,13.72,4.45,0.57,,0.06,0.11,,,0.01,0.03,35.67,48.62,3.54,231.3,0.0,0.0,204.05,709.77,1.98
2024-09-11,31.78,65.24,1.69,6.78,4.41,13.69,4.47,0.57,,0.09,0.14,,,0.01,0.04,35.15,50.18,3.39,226.15,0.0,0.0,165.93,715.03,1.75
2024-09-12,36.25,74.2,1.68,6.86,4.35,13.57,4.46,0.57,,0.08,0.12,,,0.01,0.04,35.57,47.12,2.43,208.27,0.0,0.0,223.65,718.64,1.32
2024-09-13,37.28,76.25,1.68,6.79,4.4,13.61,4.45,0.57,,0.08,0.1,,,0.01,0.03,35.71,43.53,2.28,203.24,0.0,0.0,238.9,716.89,1.24
2024-09-14,38.53,78.74,1.69,6.89,4.25,13.64,4.42,0.55,,0.07,0.09,,,0.01,0.02,34.3,50.2,2.56,211.13,0.0,0.0,129.67,716.43,1.08
2024-09-15,41.99,85.68,1.63,6.9,4.27,13.64,4.5,0.57,,0.05,0.06,,,0.01,0.04,37.08,36.73,1.83,228.39,0.0,0.0,324.21,714.97,1.12
2024-09-16,35.02,71.72,1.68,6.85,4.36,13.66,4.49,0.58,,0.05,0.08,,,0.01,0.02,36.19,39.26,2.02,201.45,0.0,0.0,280.79,715.15,1.13
2024-09-17,39.11,79.92,1.63,6.87,4.33,13.84,4.46,0.57,,0.1,0.1,,,0.01,0.03,36.49,41.57,2.08,214.16,0.0,0.0,277.92,713.86,1.28
2024-09-18,32.87,67.42,1.63,6.91,4.34,13.69,4.39,0.58,,0.06,0.07,,,0.01,0.02,36.02,45.28,2.58,150.64,0.0,0.0,265.43,710.65,0.34
2024-09-19,51.22,104.15,1.67,6.9,4.46,13.66,4.47,0.55,,0.07,0.07,,,0.01,0.02,35.31,51.68,2.06,149.28,0.0,0.0,244.0,712.86,0.36
2024-09-20,46.4,94.5,1.7,6.89,4.34,13.73,4.35,0.52,,0.1,0.13,,,0.01,0.03,36.37,46.77,2.27,166.4,0.0,0.0,283.97,711.12,0.69
2024-09-21,31.53,64.75,1.63,6.83,4.41,13.77,4.42,0.57,,0.09,0.23,,,0.01,0.05,35.03,55.73,2.19,177.43,0.0,0.0,131.77,712.95,0.6
2024-09-22,28.82,59.33,1.66,6.88,4.49,13.68,4.42,0.56,,0.18,0.23,,,0.02,0.08,35.43,54.21,2.56,191.75,0.0,0.0,197.82,709.4,0.92
2024-09-23,33.12,67.92,1.7,6.86,4.41,13.46,4.49,0.58,,0.09,0.24,,,0.01,0.05,34.83,63.21,2.29,203.23,0.0,0.0,163.33,709.19,0.91
2024-09-24,23.72,49.12,1.7,6.87,4.5,13.63,4.49,0.58,,0.13,0.31,,,0.02,0.07,33.24,82.58,2.33,200.25,0.0,0.0,126.0,707.72,0.99
2024-09-25,17.22,36.1,1.7,6.81,4.43,13.53,4.48,0.58,,0.1,0.35,,,0.02,0.07,34.73,68.37,2.36,199.32,0.0,0.0,253.07,707.97,1.07
2024-09-26,17.79,37.23,1.67,6.91,4.31,13.68,4.45,0.55,,0.06,0.3,,,0.02,0.05,34.45,65.74,2.59,187.33,0.0,0.0,77.62,710.29,1.06
2024-09-27,,,1.72,7.03,4.17,13.66,4.53,0.57,,,,,,,,34.22,67.83,2.32,224.8,0.0,0.0,227.49,718.66,1.02
2024-09-28,20.41,42.48,1.69,6.86,4.67,13.55,4.48,0.58,,0.08,0.29,,,0.02,0.06,34.12,82.45,2.46,155.63,0.0,0.0,269.53,723.81,0.55
2024-09-29,15.71,33.08,1.73,6.9,4.3,13.69,4.55,0.59,,0.06,0.32,,,0.02,0.04,34.55,75.56,2.79,126.97,0.0,0.0,288.71,726.15,0.02
2024-09-30,17.17,35.99,1.67,6.9,4.37,13.59,4.43,0.56,,0.07,0.35,,,0.01,0.04,33.84,77.43,2.38,164.52,0.0,0.0,233.87,726.29,0.5
2024-10-01,26.16,53.99,1.67,6.88,4.42,13.89,4.44,0.57,,0.09,0.37,,,0.02,0.04,34.49,71.45,2.57,134.48,0.0,0.0,255.42,720.58,0.43
2024-10-02,27.81,57.3,1.67,7.0,4.36,13.84,4.43,0.56,,0.1,0.34,,,0.01,0.04,34.42,74.9,2.25,167.13,0.0,0.0,276.9,720.51,0.95
2024-10-03,17.31,36.29,1.64,6.91,4.3,13.76,4.37,0.55,,0.08,0.36,,,0.01,0.05,34.63,64.28,2.53,204.45,0.0,0.0,235.95,719.15,0.82
2024-10-04,22.97,47.61,1.79,6.92,4.28,13.97,4.38,0.55,,0.1,0.4,,,0.02,0.05,34.69,66.26,2.38,144.01,0.0,0.0,262.49,719.28,0.49
2024-10-05,17.36,36.39,1.99,7.03,4.11,13.84,4.47,0.58,,,,,,,,34.09,73.44,2.33,202.66,0.0,0.0,229.8,720.94,0.92
2024-10-06,39.66,81.02,1.94,7.14,4.28,14.04,4.37,0.55,,,,,,,,34.61,67.48,2.65,128.1,0.0,0.0,231.05,722.1,0.3
2024-10-07,44.39,90.49,2.0,7.07,4.06,13.94,4.49,0.58,,0.08,0.39,,,0.02,0.04,33.26,86.28,2.52,113.59,0.0,0.0,159.72,727.44,0.04
2024-10-08,33.2,68.09,1.96,7.0,4.25,14.02,4.42,0.56,,0.07,0.5,,,0.02,0.04,33.82,79.43,2.48,129.46,0.0,0.0,245.08,728.16,0.07
2024-10-09,17.76,37.19,1.97,7.0,4.05,13.96,4.44,0.57,,0.05,0.51,,,0.02,0.03,33.66,78.99,2.4,130.56,0.0,0.0,215.23,723.09,0.38
2024-10-10,13.79,29.24,1.99,7.22,4.32,13.75,4.47,0.57,,0.05,0.52,,,0.02,0.03,33.03,84.74,2.68,91.81,0.0,0.0,136.84,719.67,-0.08
2024-10-11,22.13,45.93,1.95,7.08,4.16,14.19,4.39,0.55,,0.05,0.52,,,0.02,0.03,33.47,81.84,2.72,101.93,0.0,0.0,159.6,718.45,0.24
2024-10-12,10.28,22.22,1.96,7.15,4.47,13.96,4.41,0.56,,0.06,0.67,,,0.02,0.04,33.15,85.4,2.45,107.01,0.0,0.0,162.45,721.99,0.32
2024-10-13,11.32,24.29,2.0,7.14,4.19,13.99,4.48,0.58,,0.06,0.68,,,0.02,0.04,33.44,81.34,2.65,142.72,0.0,0.0,197.64,722.2,-0.09
2024-10-14,11.46,24.57,1.97,6.96,4.32,14.1,4.44,0.57,,0.07,0.57,,,0.02,0.05,32.12,85.74,2.19,239.69,0.0,0.0,59.62,721.09,0.59
2024-10-15,9.21,20.06,2.0,7.15,4.14,13.99,4.49,0.58,,0.07,0.62,,,0.02,0.06,31.35,93.77,2.31,144.74,0.0,0.0,35.25,720.26,0.52
2024-10-16,17.74,37.14,1.95,7.09,4.08,13.79,4.4,0.56,,0.1,0.52,,,0.02,0.08,31.83,92.14,1.87,214.2,0.0,0.0,92.24,717.37,0.8
2024-10-17,19.41,40.49,2.01,7.17,4.02,13.98,4.5,0.58,,0.1,0.24,,,0.03,0.08,30.86,87.36,2.39,161.84,0.0,0.0,130.42,716.68,0.41
2024-10-18,32.37,66.43,1.36,10.32,3.26,15.44,4.45,0.64,,0.1,0.44,,,0.02,0.06,27.97,85.96,2.11,152.68,0.0,0.0,140.12,719.64,0.55
2024-10-19,37.16,76.02,1.68,14.6,3.63,18.43,4.49,0.9,,0.12,0.63,,,0.02,0.07,27.72,87.19,1.8,182.34,0.0,0.0,166.66,722.91,1.24
2024-10-20,,,,,,,4.47,,,,,,,,,28.21,89.31,2.49,124.7,0.0,0.0,214.77,727.04,0.29
