Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2)
2024-06-03,21.7,64.87,1.41,7.37,4.98,15.79,6.55,0.47,19.9,0.61,13.7,-2.6738940015003436e+47,7.552243999279221e+49,32.27,58.76,1.1,-2.0966864202989485e+49,139.78
2024-06-04,26.86,76.61,2.32,1.862274186433834e+49,7.63,15.31,6.36,0.5,19.61,1.32,16.37,0.87,2.46,32.48,57.54,1.33,6.78018621144817e+49,193.34
2024-06-05,15.96,2.2256109828146333e+49,1.72,7.39,5.24,15.25,6.28,0.46,13.63,0.75,13.53,0.6,1.69,32.41,58.17,1.196479348677364e+47,249.28,196.2
2024-06-06,20.18,56.44,2.0,7.31,5.31,16.11,5.84,0.47,17.94,-7.983553218688892e+45,11.63,0.35,1.43,32.42,59.16,1.28,234.82,-1.989061179786043e+49
2024-06-07,15.18,58.54,1.2,6.85,3.54,18.82,2.85,0.36,48.23,0.65,11.83,0.63,1.79,-2.7750628994350827e+52,55.89,1.3,241.13,179.24
2024-06-08,15.04,38.16,1.36,7.88,4.21,19.43,3.64,0.28,62.46,0.72,15.44,0.45,1.11,31.28,60.3,1.38,199.99,162.24
2024-06-09,14.65,38.41,2.49,-2.503475607707459e+51,-6.68700486040015e+50,18.37,3.87,0.46,58.41,2.16,22.49,1.4,4.0,28.85,73.98,1.04,232.43,88.7
2024-06-10,19.96,34.47,2.5,21.64,12.31,15.96,3.96,0.45,52.67,3.33,24.43,2.96,3.415027997964677e+52,28.41,-7.50009452327384e+50,0.91,228.13,85.97
2024-06-11,21.06,35.19,6.37,7.34892127426645e+52,15.89,15.6,3.99,0.57,43.93,6.75,31.53,4.77,11.33,28.88,76.56,0.84,252.45,92.26
2024-06-12,10.85,32.01,3.1,12.92,8.24,12.92,3.78,0.41,48.02,2.38,23.26,1.78,5.23,30.71,66.02,4.7320560866375425e+50,246.31,163.53
2024-06-13,11.6,34.54,6.63,16.18,7.639812848901305e+51,14.31,-1.3880251343967465e+55,0.52,44.5,8.14,24.99,2.06,6.25,29.72,1.791411140239286e+52,1.05,6.330039717488649e+54,127.33
2024-06-14,10.14,27.7,2.54,15.65,9.22,2.1118626415373455e+51,3.8,0.39,-2.037323622817217e+47,3.26,21.35,1.3,3.45,29.45,-4.4536110274683376e+52,1.09,247.91,134.45
2024-06-15,5.097009134834928e+51,33.02,2.05,18.56,10.34,9.98,4.09,0.49,48.2,3.64,17.88,1.41,-2.534395220574519e+55,30.48,-1.3867143465862874e+53,1.35,251.15,170.15
2024-06-16,14.52,42.58,3.34,20.16,1.3037523186970841e+53,10.61,-6.092310696927047e+56,0.51,42.77,4.44,20.78,1.4,1.0599019963493384e+56,2.168002603337525e+56,66.96,1.09,251.5,158.66
2024-06-17,17.94,43.38,2.97,14.81,9.12,9.9,3.97,3.2656709650775205e+52,45.68,3.14,21.24,1.33,4.16,30.43,68.05,1.06,240.02,139.24
2024-06-18,18.0,39.38,3.82,20.4,12.72,10.25,3.97,0.52,40.6,5.25,20.79,1.59,4.13,29.21,70.16,1.2,263.52,120.12
2024-06-19,14.73,25.47,5.55,22.74,15.33,7.14,4.4,0.53,36.61,5.66,-1.6333185502764373e+54,4.27,1.062978725788773e+58,27.59,81.37,1.01,239.08,63.34
2024-06-20,14.27,24.42,8.961381573476035e+56,26.37,23.7,8.97,9.263208225259021e+57,0.63,36.14,6.29,42.73,-3.7546386629736267e+54,15.81,26.55,86.75,1.22,148.04,12.88
2024-06-21,14.24,31.48,1.98,8.39,4.96,3.463158018887945e+54,3.72,0.31,36.67,0.81,18.59,1.02,2.75,29.62,76.18,1.39,262.66,131.96
2024-06-22,16.95,28.25,5.27,16.76,11.98,7.05,4.02,0.51,33.2,3.72,27.18,4.15,7.54,27.97,76.98,0.88,194.82,103.07
2024-06-23,22.77,40.68,3.72,20.94,12.92,8.33,3.65,0.57,35.28,7.02,26.77,2.4,6.79,29.21,76.29,0.74,254.22,111.54
2024-06-24,17.45,34.75,1.82,-1.2570134738286827e+58,8.99,3.0465216126436998e+56,1.1197422910536062e+60,0.46,37.68,5.21,21.49,1.77,4.05,29.75,71.04,0.91,252.82,108.55
2024-06-25,13.64,28.46,1.9760563476643138e+59,13.77,7.96,6.98,4.32,0.35,36.1,-1.0490948733901371e+55,18.32,-2.7787048357846597e+56,2.42,30.99,-2.8547276559742675e+57,8.339478467808478e+55,257.78,224.7
2024-06-26,2.4900516908728437e+56,20.0,1.375038124692258e+59,2.755137493667479e+59,8.34,7.03,-6.438870184382965e+60,0.36,39.35,2.21,21.21,1.79,3.93,8.390281855359453e+60,78.49,1.32,277.8,122.88
2024-06-27,7.34,13.66,1.75,14.5,7.98,6.27,3.63,0.4,31.88,3.1,25.7,1.91,-7.103037772229293e+60,27.82,84.63,1.34,269.33,91.26
2024-06-28,10.95,22.32,4.26,17.78,11.7,5.91,4.16,0.51,8.18,4.88,34.36,2.68,6.72,27.61,86.14,0.97,266.14,51.23
2024-06-29,14.7,35.33,3.3,12.69,8.28,4.59,4.01,2.0986201907674037e+57,5.24,4.29,33.43,1.96,5.6,17.28,41.39,1.29,4.113776588753886e+60,74.24
2024-06-30,13.97,32.65,1.33,8.11,1.2959829285193224e+59,2.24,4.15,0.34,6.44,1.99,29.85,-3.0061418880332956e+58,3.16,8.9,68.75,7.810205054717462e+58,261.61,5.986371260890988e+61
2024-07-01,13.68,2.206955416640042e+59,1.13,7.992551545823215e+60,3.96,8.93,3.92,0.31,7.97,0.42,27.21,0.78,1.72,16.24,70.08,2.5,270.19,77.06
2024-07-02,10.78,31.75,-3.5607919321844447e+62,5.5,2.58,13.21,3.89,0.29,11.11,9.46878909253982e+57,20.67,0.58,1.33,31.27,71.51,1.97,272.96,1.2500456421284506e+62
2024-07-03,14.77,-3.1271695618936507e+59,1.16,6.0,3.06,13.22,3.45,0.31,7.19,0.48,21.31,0.48,1.26,32.18,-1.088313105347607e+61,2.32,218.69,125.78
2024-07-04,12.89,3.1312804792479114e+60,1.29,4.8,2.55,13.13,4.26,0.31,5.79,0.54,20.02,-9.987925760204668e+59,1.89,32.58,71.1,1.68,273.57,92.99
2024-07-05,10.83,34.97,1.28,11.56,6.4,13.13,8.904022542074887e+64,-7.209499508050225e+59,1.5275993954017804e+57,0.41,22.31,0.79,1.62,37.5,-8.318276906742199e+61,1.67,269.49,73.45
2024-07-06,18.17,38.6,2.21,39.04,22.02,13.05,3.36,9.185682010374842e+60,10.9,0.39,22.86,1.2310289340613277e+60,1.34,50.32,70.8,1.82,269.19,65.72
2024-07-07,14.6,38.66,2.23,39.29,22.14,13.2,-8.337441584406445e+64,0.4,7.63,1.09,-1.4651149883470362e+62,1.08,3.43,50.02,30.8,1.21,263.02,67.13
2024-07-08,13.75,24.7,2.98,33.31,19.7,-2.0273730890204448e+61,1.019962234553792e+66,0.45,4.6174382751215684e+58,1.99,31.82,3.0,6.61,38.94,33.63,0.83,152.62,45.04
2024-07-09,16.23,24.7,4.02,21.62,14.52,7.29,-4.676456440473287e+66,0.6,5.9,3.42,34.89,2.59,6.23,23.21,33.77,1.04,-1.202605396124122e+64,71.86
2024-07-10,21.73,32.2,3.12,22.32,1.263945160567611e+63,13.06,1.8197015925591656e+66,0.54,5.35,-6.425309210353365e+61,9.262985517777686e+62,-9.860780690143226e+61,7.243466158557176e+65,16.2,33.98,0.82,240.14,124.43
2024-07-11,16.95,25.05,7.18,18.28,-9.495262406151572e+63,13.2,3.378122003319058e+67,0.56,5.11,2.52,1.21,1.51,1.88,15.84,39.76,0.89,248.74,99.45
2024-07-12,14.96,23.81,5.37,17.72,13.51,13.08,3.86,0.39,1.6075994423435642e+61,2.5,1.21,1.49,1.9,17.21,45.07,1.8365109759234456e+64,234.37,55.17
2024-07-13,9.2,15.09,1.66,11.44,7.31,-7.12660679292724e+63,4.88,0.3,6.42,2.5,1.2,-3.1110946030245813e+63,6.085112085619865e+67,27.28,48.52,1.31,257.01,28.79
2024-07-14,14.1,24.27,7.78,3.0105958699837208e+66,10.11,13.24,6.01,0.42,1.578363865683159e+61,2.51,1.2,1.5,1.89,29.9,48.24,1.17,232.76,47.09
2024-07-15,18.55,34.34,2.372463945066003e+67,18.19,-3.6429040575472486e+65,13.18,-1.4534429751350566e+68,0.65,1.26,8.113586285188713e+63,-4.5734250128082216e+64,1.49,1.89,29.06,49.91,0.64,-1.8976020365188948e+67,53.16
2024-07-16,13.17,26.52,5.1,5.774704458972915e+66,15.34,13.2,4.62,0.43,4.02,2.51,1.2,1.51,9.16486952142501e+68,26.59,45.25,-3.389607344669778e+66,251.21,94.2
2024-07-17,14.67,30.66,2.24,16.08,10.2,13.17,4.88,0.46,3.67,2.5,1.2,1.49,1.9,26.77,44.69,1.13,253.29,102.28
2024-07-18,9.72,-4.0988337874641625e+64,3.51,14.0,9.083305564044771e+64,13.08,5.97,0.37,4.56,-7.50472660739333e+64,1.21,1.5,1.89,26.23,50.53,0.95,264.59,50.4
2024-07-19,7.91,20.13,1.43,-2.2366159185775004e+68,6.22,15.94,6.84,0.29,3.636397358991885e+63,2.47,13.22,2.39,4.53,26.9,45.05,1.53,274.54,56.09
2024-07-20,6.93,14.82,0.43,6.53,-4.9927729062846024e+67,11.67,7.66,0.21,7.53,0.49,26.74,0.78,-5.373284431450515e+70,28.41,46.33,1.64,270.21,38.17
2024-07-21,6.22,12.96,0.44,5.21,3.07,14.03,8.62,0.2,7.49,0.34,-5.107169355501461e+67,0.46,1.21,3.464248553705226e+70,46.25,1.69,273.98,31.97
2024-07-22,-3.74420585966253e+66,4.456411699094679e+66,0.43,5.77,-1.0454339242801896e+68,12.82,9.13,-1.7647660331877204e+68,7.17,0.36,22.37,0.93,2.04,25.39,45.54,1.86,266.53,42.98
2024-07-23,6.44,17.79,0.67,1.64086825058435e+69,2.96,13.76,9.21,1.7274732336486196e+68,-5.065285108570236e+65,-3.6392665344402235e+67,23.26,2.829042222048797e+66,1.24,25.68,44.62,2.1,276.36,44.7
2024-07-24,7.83,21.43,0.88,4.58,3.09,1.9236749319325108e+68,9.67,0.15,6.662639962326884e+66,0.17,23.73,0.46,0.84,27.52,-1.6802269639709108e+69,2.45,270.39,27.76
2024-07-25,7.24,17.15,0.53,4.47,2.76,12.01,10.6,0.18,9.51,0.26,5.237351710615641e+68,0.52,1.11,28.09,39.32,2.33,264.77,22.03
2024-07-26,12.67,32.13,0.74,4.64,3.02,13.84,10.96,0.18,4.74,0.4,22.16,6.018781833624198e+67,1.11,30.07,37.14,1.9,263.14,55.52
2024-07-27,11.32,2.763178406428282e+68,0.48,4.86,2.92,13.84,7.046777025398612e+73,0.22,5.52,0.51,23.95,0.75,1.7,30.32,35.9,2.06,261.75,52.25
2024-07-28,16.35,-4.621220298244835e+68,0.45,4.31,2.61,12.77,11.55,0.2,6.38,0.28,22.73,9.596886728358795e+68,1.06,32.56,37.62,1.84,2.1138110073530875e+72,4.638417715335566e+72
2024-07-29,16.18,33.81,0.41,4.29,2.57,12.57,11.86,0.2,5.9,0.42,23.34,0.51,1.1328151675979318e+74,26.98,35.37,1.96,269.67,44.91
2024-07-30,12.25,33.14,1.516155534931711e+74,6.39,3.86,14.53,11.56,0.23,4.575450175192355e+69,0.53,29.95,5.56,3.38,8.563111701820332e+74,-5.620201866487259e+72,1.82,272.65,77.14
2024-07-31,12.43,25.07,0.83,5.38,3.48,11.63,11.75,0.37,10.16,0.54,44.72,1.55,2.74,3.839623995330265e+74,38.83,1.38,1.9013970792326132e+73,82.98
2024-08-01,9.59,24.15,0.42,4.55,2.72,12.91,12.27,0.41,2.6851372308494194e+70,1.5440789893870995e+71,40.38,0.8,6.1280403742660865e+75,28.51,41.12,-9.20614163996841e+72,268.22,116.35
2024-08-02,8.56,20.96,0.76,4.48,2.95,10.9,12.24,-8.070764189333207e+72,14.63,0.32,39.1,0.54,-4.478548828823292e+75,29.26,42.33,2.12,264.32,130.08
2024-08-03,7.19,16.34,0.49,4.46,2.72,11.91,12.63,0.47,9.644847775188186e+70,0.35,38.22,2.1862392046496724e+71,1.19,29.13,1.873055587703238e+74,2.21,269.42,24.52
2024-08-04,7.2,25.93,0.43,5.69,3.32,14.63,12.99,0.41,11.28,0.4,38.95,0.6,1.56,29.21,56.8,2.24,267.49,-1.5784618642777757e+76
2024-08-05,8.18,26.52,1.84,7.15,5.21,12.78,12.91,0.59,8.99,0.88,42.61,-5.177933940028732e+71,3.17,30.3,56.5,1.71,269.56,96.31
2024-08-06,9.12,26.83,5.4,7.92,7.54,14.01,14.53,0.61,18.07,1.61,48.0,2.48,2.059252794807268e+77,29.03,2.2595476929793867e+75,1.22,253.13,69.3
2024-08-07,7.56,21.04,1.2,4.86,3.51,13.47,10.99,0.45,24.85,0.78,40.66,1.18,2.92,27.0,55.37,1.74,289.42,131.57
2024-08-08,9.53,24.69,1.26,5.34,3.8,10.83,8.85,0.47,10.62,0.92,36.98,1.36,2.81,23.54,59.65,1.53,283.25,124.82
2024-08-09,7.46,22.24,1.06,5.04,3.48,5.84,9.68,0.44,9.16,1.06,47.18,1.27,3.09,23.83,62.64,1.46,284.75,-3.7696424646848337e+77
2024-08-10,1.6833432489640573e+73,19.05,1.69,5.61,4.29,9.11,10.31,-1.5180854955226046e+76,5.9,1.02,52.06,-1.3194129158380919e+72,-3.5203915594349274e+78,24.08,-1.7236038797756162e+76,1.07,260.36,102.39
2024-08-11,6.77,19.73,2.64,-8.039417092555511e+76,5.13,9.49,10.14,0.55,7.29,1.19,49.85,1.59,4.21,-7.440318244407063e+79,61.39,-6.77678076589355e+77,250.21,145.8
2024-08-12,6.32,24.62,2.42,5.14,4.62,6.19,9.234768759176372e+79,0.57,4.3,0.81,51.75,0.84,2.98,24.49,64.91,1.17,274.74,96.7
2024-08-13,10.07,24.75,5.27,7.01,7.89,11.08,10.21,0.62,4.01,1.98,55.42,2.16,5.07,24.93,65.42,0.92,250.39,8.087940888098366e+76
2024-08-14,13.34,32.47,4.04,6.11,6.43,6.266222915706964e+76,9.75,0.67,6.03,-2.142526291399105e+76,49.05,0.87,3.25,25.11,64.81,0.83,211.41,122.3
2024-08-15,24.87,42.54,7.44,6.66,9.44,12.09,-3.0227440313560793e+82,0.8,5.73,2.56,59.09,3.2917834490499822e+75,6.42,25.05,62.9,0.92,220.15,168.0
2024-08-16,6.478726956438078e+75,36.07,5.58,7.92,8.61,9.94,10.48,0.81,5.81,2.14,54.35,1.3,4.64,25.29,63.79,0.98,212.89,131.6
2024-08-17,18.43,35.14,4.52,8.09,-2.7346633430184666e+78,11.44,10.88,0.84,7.86,2.17,52.25,2.04,5.18,2.6182617120519214e+80,64.25,0.88,219.84,153.79
2024-08-18,16.29,47.05,2.69,7.32,5.98,8.27,11.35,0.82,7.08,1.9,53.43,1.34,4.18,25.94,-4.2292175330619866e+80,1.01,132.57,162.16
2024-08-19,12.52,3.030831691431238e+78,1.96,8.64,6.08,10.89,12.05,0.86,7.87,1.95,54.37,1.53,4.26,25.64,62.93,3.1824535133791665e+81,113.46,121.1
2024-08-20,1.2856402829897996e+77,38.83,4.91,13.04,10.75,16.19,11.47,1.05,5.57,4.13,4.702245459829832e+80,3.18,7.58,4.865487351392532e+83,68.71,8.506314885285022e+80,164.05,75.1
2024-08-21,18.64,34.47,3.83,9.03,7.79,9.07,11.19,0.97,14.93,2.43,54.48,2.05,4.62,30.44,62.79,1.09,167.74,3.7363008458848255e+82
2024-08-22,26.36,45.6,3.21,14.73,10.27,14.46,-2.7685504887574072e+85,1.08,15.98,6.04,2.219816091743765e+81,4.18,8.26,31.16,60.41,6.621874592636316e+81,262.82,151.45
2024-08-23,7.51,17.63,3.0,11.45,8.39,-5.130555717189389e+80,11.57,0.63,3.7,3.14,54.24,2.31,5.24,30.11,2.0535530329304237e+82,0.88,234.41,82.69
2024-08-24,8.64,14.18,2.19,9.87,-2.073879935426926e+81,12.89,10.89,0.37,-5.054842082649626e+80,2.5,52.81,1.86,4.55,28.8,73.48,1.23,267.35,33.18
2024-08-25,7.72,16.77,-1.1008425519740199e+83,-2.6425749569050493e+82,-2.8210502305272473e+82,8.97,11.82,0.27,13.93,0.37,38.4,1.1522238171876491e+81,0.9,29.81,67.63,2.1,291.14,49.54
2024-08-26,11.74,26.22,0.36,3.75,2.25,10.01,12.42,0.3,12.57,0.33,33.95,0.43,0.96,30.67,63.66,2.39,291.76,-4.432095199269544e+84
2024-08-27,-5.999267588973591e+80,21.98,0.61,4.55,2.87,9.58,13.02,7.315127331834666e+82,11.37,0.5,37.46,0.58,1.49,29.62,68.02,2.04,285.11,85.42
2024-08-28,9.68,8.405901193993163e+82,0.54,5.84,3.48,-7.239464892261577e+82,13.54,0.3,8.35,0.46,40.3,0.58,1.41,29.78,68.09,-1.1102444040804302e+85,284.49,73.24
2024-08-29,10.69,28.71,0.94,-1.116680301916876e+83,-1.1098749451305868e+85,11.86,13.57,0.34,8.01,1.26,37.42,1.08,5.549517253206548e+85,29.84,64.95,-1.6030576972433484e+85,4.818521634664656e+84,123.23
2024-08-30,14.73,30.85,2.65,6.82,5.36,10.17,-4.230563993676829e+88,0.38,7.29,1.21,42.28,0.96,9.051995988031375e+86,29.75,66.15,1.43,273.76,148.64
2024-08-31,9.14,18.12,4.76,6.96,5.6415691351982865e+85,1.0775552961299148e+82,2.94,0.44,5.12,1.8,45.49,1.1,3.54,2.5983022090827547e+87,65.44,1.1,239.71,173.06
2024-09-01,6.93,24.43,3.43,5.48,5.62,12.16,3.19,0.48,5.01,1.36,45.45,0.55,2.21,29.82,66.86,0.94,227.84,5.550463530136272e+86
2024-09-02,3.6684024953025325e+83,23.2,1.15,1.5364299475066896e+85,3.17,11.34,5.381295101563896e+89,0.45,7.09,0.54,42.81,0.3,1.0,29.48,70.31,0.97,280.25,48.51
2024-09-03,9.93,27.17,-1.991131929352362e+88,5.24,3.84,15.0,3.17,0.55,8.94,1.41,25.47,4.4,4.82,30.07,58.05,1.17,293.58,90.65
2024-09-04,13.08,28.18,-5.236998779768126e+88,5.15,-3.0363023174058182e+87,12.19,3.372852809645193e+90,0.55,10.87,0.92,23.73,1.24,2.25,31.09,43.25,-3.6857459615147113e+87,-4.574072612160727e+87,115.61
2024-09-05,11.28,5.544148521398506e+85,1.04,4.17,3.02,10.72,2.45,-5.241138182020874e+86,12.55,0.46,45.05,0.53,1.18,-9.250776899125878e+90,50.3,-3.405734943697205e+88,-1.296888196347267e+88,72.2
2024-09-06,13.29,31.9,1.84,5.32,4.22,16.64,2.56,0.51,11.67,0.62,51.24,0.48,1.3,-5.836055028859811e+91,47.43,1.31,300.66,113.89
2024-09-07,18.05,35.14,-2.5062529261587487e+91,6.62,6.15,15.76,2.84,0.5,6.32,0.96,60.63,0.66,2.45,31.85,48.22,-2.0750172198108252e+89,247.73,115.55
2024-09-08,23.78,39.77,-1.7476257394214553e+92,7.17,8.98,11.53,3.14,0.43,5.37,2.11,5.783891329167522e+87,1.34,5.18,-3.052771885370777e+93,45.92,0.86,-2.6122715731474076e+89,140.72
2024-09-09,18.33,31.61,6.04,7.94,8.99,15.37,1.6506406326109692e+93,-1.4434987995946536e+87,5.299424490932889e+88,2.71,59.13,2.81,7.04,30.77,-1.8421756441556202e+92,0.7,181.85,97.45
2024-09-10,12.5,25.2,11.94,9.74,14.66,19.41,2.85,0.62,3.94,3.398138701071392e+88,67.04,5.1,9.5,31.27,46.33,0.87,220.74,-3.999259228525616e+93
2024-09-11,13.87,27.46,6.57,12.2,11.63,18.29,3.0,6.2518047653014725e+88,6.17,5.01,64.85,3.07,7.6,31.16,46.7,0.76,-4.970894200312823e+90,131.01
2024-09-12,13.94,3.0965180533054025e+92,-3.4008558604887444e+95,9.65,8.97,14.94,3.92,0.58,9.0,2.0151157930172393e+88,65.47,2.76,6.46,31.7,47.09,0.88,266.44,-7.391672163962426e+94
2024-09-13,22.01,41.58,-2.1197623358891162e+96,10.77,11.55,15.46,3.68,0.71,5.12,1.4324953649909203e+87,61.74,8.909870505644174e+88,7.58,31.13,48.13,0.91,-3.190219407184382e+91,151.55
2024-09-14,12.5,26.02,5.02,9.7467172362586e+91,9.02,12.16,1.3457825510576123e+95,4.094395372017022e+90,7.98,3.237573500755576e+90,62.27,1.75,5.19,30.84,50.95,0.84,228.84,122.29
2024-09-15,15.44,26.35,11.47,20.02,19.66,25.44,5.7,2.469245159279912e+91,6.65,1.6063824061696548e+91,74.19,7.76,-2.000899460903739e+94,-1.236236352002336e+99,53.88,0.62,132.81,1.5544624939628755e+97
2024-09-16,25.47,41.47,11.92,4.230642283838392e+93,16.3,23.08,4.917492776100602e+96,0.89,12.05,6.84,72.23,5.56,-1.2005983093890311e+95,31.02,42.58,-2.0096795904743583e+96,159.05,175.11
2024-09-17,22.8,45.89,11.43,12.08,14.11,5.126079594873721e+91,7.63,0.94,13.07,5.09,72.67,4.76,10.22,-4.042639196708547e+100,37.2,0.9,168.17,1.2433123662874156e+99
2024-09-18,4.186203493038089e+95,2.6818056128957333e+97,-1.4326769742255784e+100,15.64,12.85,19.75,8.96,0.92,18.33,4.79,67.48,4.26,9.38,29.37,40.18,0.98,184.02,92.18
2024-09-19,17.74,1.6350971361667513e+98,5.77,12.77,11.3,20.48,8.8,0.82,16.63,4.0,61.24,2.8,6.82,-1.2198047257771166e+102,39.62,-3.852687031371332e+98,-4.085404179215209e+96,142.65
2024-09-20,26.31,59.07,7.86,11.98,12.57,20.67,9.83,0.88,15.51,4.02,57.86,4.47,7.85,-6.510764440177283e+102,41.21,1.01,206.91,153.33
2024-09-21,14.98,45.46,4.53,9.23,1.0608212932722678e+100,18.66,10.3,0.83,12.65,9.139836816938911e+95,56.46,1.64,4.87,29.72,-1.719876171629577e+102,0.85,202.28,2.3750128096869696e+102
2024-09-22,17.29,46.59,2.54,8.65,6.55,17.31,10.57,0.86,13.91,2.1,1.0740536059768391e+97,1.71,4.08,30.33,44.18,0.88,180.27,160.57
2024-09-23,26.15,48.76,-5.905566066793764e+103,7.99,5.36,17.12,11.37,0.88,16.56,2.9067803352952558e+97,46.55,1.09,3.11,30.77,47.76,0.78,-4.456386284448398e+99,8.019381661724415e+103
2024-09-24,11.98,32.5,1.39,7.9,5.24,17.92,11.28,0.99,22.82,1.31,49.2,0.73,1.91,30.76,-3.092144311376137e+104,0.84,213.44,91.3
2024-09-25,13.68,35.37,2.29,12.78,8.52,5.000100918354339e+97,10.99,1.06,22.01,2.26,53.17,2.81,-6.36958695773544e+101,32.65,55.91,0.8,213.81,73.95
2024-09-26,11.79,2.8230366875747517e+103,-7.066976761120624e+105,12.81,8.2,18.53,10.84,1.17,21.46,3.29,7.836618971452029e+99,2.56,5.18,-1.039919122580151e+107,-8.917637672963585e+105,1.0,189.26,1.2773859184030264e+106
2024-09-27,4.29,27.24,-3.3718669564958926e+106,7.47,4.58,17.52,10.96,1.13,25.75,1.2,50.15,1.24,2.88,29.34,58.67,1.42,276.45,34.52
2024-09-28,5.5,28.68,1.31,4.020797845194677e+102,6.04,15.37,11.04,1.25,18.9,2.03,48.69,2.06,-7.766796977277264e+103,29.44,-2.387863980090574e+107,0.93,273.66,77.37
2024-09-29,3.797960303244022e+103,41.87,3.83,15.23,11.02,19.58,10.36,1.37,9.98,9.31,55.8,2.72,7.02,32.2,48.37,0.92,253.92,1.6614538561986043e+108
2024-09-30,10.37,48.5,5.68,13.23,11.47,22.79,10.58,1.36,3.3884594425324036e+104,4.0,63.84,3.3,8.55,34.91,42.61,0.97,217.52,8.094290184755346e+108
2024-10-01,24.96,69.52,-1.5023710325773043e+109,11.64,7.87,19.51,11.49,0.88,29.09,3.61,2.0059374493343653e+103,3.18,6.05,-2.1380513613654143e+110,42.97,0.97,172.51,180.57
2024-10-02,3.9185547592796264e+105,91.17,-6.65816687963922e+109,14.51,9.39,19.48,12.34,0.7,18.07,6.82,59.06,14.74,18.23,34.0,40.95,0.96,199.42,126.76
2024-10-03,1.7833469828023684e+106,55.17,4.79,9.07,3.334554804398429e+108,24.41,4.87,0.47,14.66,2.13,49.4,1.16,3.96,-4.090654182363313e+111,38.57,-1.9505407498944079e+108,266.81,169.1
2024-10-04,12.1,53.92,5.63,9.56,9.51,8.282650296946361e+103,1.16,0.53,12.8,3.13,51.42,2.18,5.53,31.42,-3.0533750610014015e+111,1.03,209.25,148.9
2024-10-05,14.09,57.77,4.76,9.78,6.881854104790132e+109,21.0,1.31,0.64,18.08,3.72,8.09850045238427e+105,2.81,6.37,31.84,39.83,0.98,169.85,166.91
2024-10-06,17.54,1.8665149582794662e+110,1.9,9.153665815717848e+107,7.25,21.17,2.26,0.68,26.63,2.88,52.24,2.51,5.63,33.31,39.21,1.02,118.14,174.58
2024-10-07,6.641116635836058e+108,92.21,1.84,16.38,10.03,23.39,3.34,2.2102236047856565e+107,42.46,5.31,51.66,-1.927392678651556e+105,6.53,35.06,-2.8044418349162518e+113,1.04,139.19,165.29
2024-10-08,49.92,92.66,-3.817484160506376e+113,1.7244086243414834e+109,11.41,22.53,4.96,0.9,46.55,6.58,60.35,5.1,8.71,36.82,42.01,0.95,155.35,151.92
2024-10-09,1.1824202275196936e+110,1.548526690913548e+112,2.32,15.69,8.66,19.5,5.01,0.74,26.17,4.94,64.86,3.63,6.81,33.08,50.36,0.93,203.2,59.86
2024-10-10,4.894761728361831e+110,6.574875613758926e+112,3.35,16.08,9.68,16.44,4.84,0.77,32.0,3.9,40.12,2.38,4.53,34.32,49.0,0.89,169.59,102.16
2024-10-11,18.32,34.31,3.43,15.58,4.3167666105714096e+113,15.66,5.53,0.74,1.4438453241624008e+112,1.46,4.35719754585589e+109,0.99,-1.7273054842852988e+112,35.52,50.65,0.9,153.7,148.96
2024-10-12,24.27,41.57,-9.565945368615142e+115,19.58,13.32,1.0055468943884021e+109,5.58,0.92,24.22,2.57,1.7451881067450588e+110,1.75,3.5,36.34,48.86,0.77,-2.540012963195274e+112,151.01
2024-10-13,3.226671782107775e+112,48.09,-3.699131159240289e+116,17.95,11.9,21.75,5.08,0.93,26.59,2.77,26.61,1.45,3.37,36.13,52.26,0.88,209.29,1.6770088974890153e+117
2024-10-14,15.32,29.15,2.79,14.81,8.58,1.648676199205974e+110,5.65,0.79,33.58,1.29,23.74,1.03,1.84,34.57,48.56,1.03,127.12,167.31
2024-10-15,17.31,30.14,3.9,16.16,10.17,20.89,3.227683036722382e+116,2.0125697309672267e+112,33.44,1.41,1.045036525553822e+112,1.37,2.36,32.17,49.05,0.85,138.07,115.87
2024-10-16,28.81,52.75,4.11,19.76,12.2,22.36,6.34,1.04,36.9,2.35,24.88,1.79,2.81,31.48,38.02,0.91,166.78,132.1
2024-10-17,38.08,68.47,3.98,19.55,11.99,21.51,6.08,1.1,25.66,1.689090619568225e+113,1.5117630694368994e+113,2.02,2.97,-9.686480620309678e+119,37.58,0.87,190.31,3.8768092113716034e+119
2024-10-18,34.65,55.07,3.15,14.08,8.48,19.47,5.52,0.94,23.43,1.2,23.34,0.87,-2.200771581122858e+116,26.83,32.89,1.03,158.54,138.23
2024-10-19,13.22,25.89,3.38,15.32,9.32,20.56,6.28,0.97,25.68,1.42,21.31,0.8,1.59,25.79,55.55,-8.307391868602417e+117,157.17,153.77
2024-10-20,13.67,24.5,2.69,14.0,8.07,19.18,7.52,1.04,47.14,1.41,21.61,0.82,1.48,-4.577522267985653e+121,76.38,1.06,118.25,149.83
