Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),SR (W/mt2)
2024-07-25,7.24,17.15,0.53,4.47,2.76,12.01,10.6,0.18,9.51,0.26,22.333158062118635,0.52,1.11,28.09,39.32,2.33,264.77,22.03
2024-07-26,12.67,32.13,0.74,4.64,3.02,13.84,10.96,0.18,4.74,0.4,22.16,1.234750865488244,1.11,30.07,37.14,1.9,263.14,55.52
2024-07-27,11.32,39.57483636413984,0.48,4.86,2.92,13.84,11.453009745901811,0.22,5.52,0.51,23.95,0.75,1.7,30.32,35.9,2.06,261.75,52.25
2024-07-28,16.35,37.233424717139755,0.45,4.31,2.61,12.77,11.55,0.2,6.38,0.28,22.73,-1.0255847627473185,1.06,32.56,37.62,1.84,264.7960912042993,37.61837905684065
2024-07-29,16.18,33.81,0.41,4.29,2.57,12.57,11.86,0.2,5.9,0.42,23.34,0.51,2.1334942503831615,26.98,35.37,1.96,269.67,44.91
2024-07-30,12.25,33.14,0.5753240501780482,6.39,3.86,14.53,11.56,0.23,7.321496953134503,0.53,29.95,5.56,3.38,24.488678617428295,35.872268296407164,1.82,272.65,77.14
2024-07-31,12.43,25.07,0.83,5.38,3.48,11.63,11.75,0.37,10.16,0.54,44.72,1.55,2.74,26.056361622757898,38.83,1.38,272.24253802472344,82.98
2024-08-01,9.59,24.15,0.42,4.55,2.72,12.91,12.27,0.41,12.942734848450106,0.36107506959352476,40.38,0.8,1.8554944411210696,28.51,41.12,1.680103243185714,268.22,116.35
2024-08-02,8.56,20.96,0.76,4.48,2.95,10.9,12.24,0.385264149091728,14.63,0.32,39.1,0.54,1.1774568479386847,29.26,42.33,2.12,264.32,130.08
2024-08-03,7.19,16.34,0.49,4.46,2.72,11.91,12.63,0.47,14.249746048937332,0.35,38.22,0.23747903623779565,1.19,29.13,49.717016777121195,2.21,269.42,24.52
2024-08-04,7.2,25.93,0.43,5.69,3.32,14.63,12.99,0.41,11.28,0.4,38.95,0.6,1.56,29.21,56.8,2.24,267.49,44.8689945720904
2024-08-05,8.18,26.52,1.84,7.15,5.21,12.78,12.91,0.59,8.99,0.88,42.61,1.9745627482148966,3.17,30.3,56.5,1.71,269.56,96.31
2024-08-06,9.12,26.83,5.4,7.92,7.54,14.01,14.53,0.61,18.07,1.61,48.0,2.48,3.3755261972317254,29.03,54.67843301303,1.22,253.13,69.3
2024-08-07,7.56,21.04,1.2,4.86,3.51,13.47,10.99,0.45,24.85,0.78,40.66,1.18,2.92,27.0,55.37,1.74,289.42,131.57
2024-08-08,9.53,24.69,1.26,5.34,3.8,10.83,8.85,0.47,10.62,0.92,36.98,1.36,2.81,23.54,59.65,1.53,283.25,124.82
2024-08-09,7.46,22.24,1.06,5.04,3.48,5.84,9.68,0.44,9.16,1.06,47.18,1.27,3.09,23.83,62.64,1.46,284.75,93.68796257178136
2024-08-10,6.799979368969667,19.05,1.69,5.61,4.29,9.11,10.31,0.5626781547059431,5.9,1.02,52.06,1.6694017216560026,4.219283920428573,24.08,61.66153593378085,1.07,260.36,102.39
2024-08-11,6.77,19.73,2.64,5.024602423129937,5.13,9.49,10.14,0.55,7.29,1.19,49.85,1.59,4.21,24.44209585611704,61.39,1.1502316933922092,250.21,145.8
2024-08-12,6.32,24.62,2.42,5.14,4.62,6.19,10.075039078674095,0.57,4.3,0.81,51.75,0.84,2.98,24.49,64.91,1.17,274.74,96.7
2024-08-13,10.07,24.75,5.27,7.01,7.89,11.08,10.21,0.62,4.01,1.98,55.42,2.16,5.07,24.93,65.42,0.92,250.39,80.88431036950566
2024-08-14,13.34,32.47,4.04,6.11,6.43,13.658410509288842,9.75,0.67,6.03,2.6023761684458133,49.05,0.87,3.25,25.11,64.81,0.83,211.41,122.3
2024-08-15,24.87,42.54,7.44,6.66,9.44,12.09,10.112098323366787,0.8,5.73,2.56,59.09,0.490258192219957,6.42,25.05,62.9,0.92,220.15,168.0
2024-08-16,24.636936048019063,36.07,5.58,7.92,8.61,9.94,10.48,0.81,5.81,2.14,54.35,1.3,4.64,25.29,63.79,0.98,212.89,131.6
2024-08-17,18.43,35.14,4.52,8.09,7.195721052520333,11.44,10.88,0.84,7.86,2.17,52.25,2.04,5.18,25.742531326863816,64.25,0.88,219.84,153.79
2024-08-18,16.29,47.05,2.69,7.32,5.98,8.27,11.35,0.82,7.08,1.9,53.43,1.34,4.18,25.94,61.92082683624591,1.01,132.57,162.16
2024-08-19,12.52,48.05574934621699,1.96,8.64,6.08,10.89,12.05,0.86,7.87,1.95,54.37,1.53,4.26,25.64,62.93,1.0134584141701077,113.46,121.1
2024-08-20,11.575326434716745,38.83,4.91,13.04,10.75,16.19,11.47,1.05,5.57,4.13,54.77226527426513,3.18,7.58,27.915669624779948,68.71,0.9280884099257866,164.05,75.1
2024-08-21,18.64,34.47,3.83,9.03,7.79,9.07,11.19,0.97,14.93,2.43,54.48,2.05,4.62,30.44,62.79,1.09,167.74,118.1395839424555
2024-08-22,26.36,45.6,3.21,14.73,10.27,14.46,11.599770744306632,1.08,15.98,6.04,53.88313522225067,4.18,8.26,31.16,60.41,0.8784273817067955,262.82,151.45
2024-08-23,7.51,17.63,3.0,11.45,8.39,16.371934762194975,11.57,0.63,3.7,3.14,54.24,2.31,5.24,30.11,67.9182363264321,0.88,234.41,82.69
2024-08-24,8.64,14.18,2.19,9.87,5.301286605748858,12.89,10.89,0.37,6.219894103133792,2.5,52.81,1.86,4.55,28.8,73.48,1.23,267.35,33.18
2024-08-25,7.72,16.77,1.065465619608328,6.54137254750615,3.1244187332121824,8.97,11.82,0.27,13.93,0.37,38.4,1.2863215993968997,0.9,29.81,67.63,2.1,291.14,49.54
2024-08-26,11.74,26.22,0.36,3.75,2.25,10.01,12.42,0.3,12.57,0.33,33.95,0.43,0.96,30.67,63.66,2.39,291.76,79.47189054499371
2024-08-27,11.98513438207582,21.98,0.61,4.55,2.87,9.58,13.02,0.36502385559875716,11.37,0.5,37.46,0.58,1.49,29.62,68.02,2.04,285.11,85.42
2024-08-28,9.68,22.221882751061177,0.54,5.84,3.48,11.057895902208891,13.54,0.3,8.35,0.46,40.3,0.58,1.41,29.78,68.09,1.829663204638426,284.49,73.24
2024-08-29,10.69,28.71,0.94,6.393743521534937,4.340269088601529,11.86,13.57,0.34,8.01,1.26,37.42,1.08,2.2583829836171834,29.84,64.95,1.5508270965663074,285.9918491797959,123.23
2024-08-30,14.73,30.85,2.65,6.82,5.36,10.17,8.234285904758531,0.38,7.29,1.21,42.28,0.96,3.2176563972121075,29.75,66.15,1.43,273.76,148.64
2024-08-31,9.14,18.12,4.76,6.96,6.320749411854581,11.196163233175957,2.94,0.44,5.12,1.8,45.49,1.1,3.54,29.755963702998535,65.44,1.1,239.71,173.06
2024-09-01,6.93,24.43,3.43,5.48,5.62,12.16,3.19,0.48,5.01,1.36,45.45,0.55,2.21,29.82,66.86,0.94,227.84,108.29897099171838
2024-09-02,7.491317051989851,23.2,1.15,4.98879485310423,3.17,11.34,3.5856451805551046,0.45,7.09,0.54,42.81,0.3,1.0,29.48,70.31,0.97,280.25,48.51
2024-09-03,9.93,27.17,0.049016212211089746,5.24,3.84,15.0,3.17,0.55,8.94,1.41,25.47,4.4,4.82,30.07,58.05,1.17,293.58,90.65
2024-09-04,13.08,28.18,0.43477170101166285,5.15,3.6905338925829905,12.19,2.6558315862454767,0.55,10.87,0.92,23.73,1.24,2.25,31.09,43.25,1.2311347564082926,305.9208485707067,115.61
2024-09-05,11.28,29.582121933790006,1.04,4.17,3.02,10.72,2.45,0.4882293930583871,12.55,0.46,45.05,0.53,1.18,31.630273469234076,50.3,1.3382265972151097,316.31168231988426,72.2
2024-09-06,13.29,31.9,1.84,5.32,4.22,16.64,2.56,0.51,11.67,0.62,51.24,0.48,1.3,32.13467858216526,47.43,1.31,300.66,113.89
2024-09-07,18.05,35.14,1.1780672710180526,6.62,6.15,15.76,2.84,0.5,6.32,0.96,60.63,0.66,2.45,31.85,48.22,1.134934323572485,247.73,115.55
2024-09-08,23.78,39.77,1.8413527286194213,7.17,8.98,11.53,3.14,0.43,5.37,2.11,60.00733931851698,1.34,5.18,31.11250742531315,45.92,0.86,195.05492406704488,140.72
2024-09-09,18.33,31.61,6.04,7.94,8.99,15.37,2.770660356474128,0.6200573664219869,4.454287164580136,2.71,59.13,2.81,7.04,30.77,45.23955456254555,0.7,181.85,97.45
2024-09-10,12.5,25.2,11.94,9.74,14.66,19.41,2.85,0.62,3.94,3.7958048419341837,67.04,5.1,9.5,31.27,46.33,0.87,220.74,95.31534566035224
2024-09-11,13.87,27.46,6.57,12.2,11.63,18.29,3.0,0.6856094225573581,6.17,5.01,64.85,3.07,7.6,31.16,46.7,0.76,249.7561910970518,131.01
2024-09-12,13.94,38.93225977930612,1.55357138808265,9.65,8.97,14.94,3.92,0.58,9.0,6.374457711616656,65.47,2.76,6.46,31.7,47.09,0.88,266.44,157.82535061041347
2024-09-13,22.01,41.58,0.9257819331185457,10.77,11.55,15.46,3.68,0.71,5.12,7.3983850101985285,61.74,0.7485602290746666,7.58,31.13,48.13,0.91,275.72900292955217,151.55
2024-09-14,12.5,26.02,5.02,16.671357265958065,9.02,12.16,4.569004027192012,0.7698746146976753,7.98,7.950292729931633,62.27,1.75,5.19,30.84,50.95,0.84,228.84,122.29
2024-09-15,15.44,26.35,11.47,20.02,19.66,25.44,5.7,0.7917932668379921,6.65,7.8088657548090765,74.19,7.76,5.480187733200741,30.92919198511689,53.88,0.62,132.81,151.474432239381
2024-09-16,25.47,41.47,11.92,15.497088891678281,16.3,23.08,6.549996755074625,0.89,12.05,6.84,72.23,5.56,8.124496402230758,31.02,42.58,0.7908259162412242,159.05,175.11
2024-09-17,22.8,45.89,11.43,12.08,14.11,19.718611704633883,7.63,0.94,13.07,5.09,72.67,4.76,10.22,30.30713537265614,37.2,0.9,168.17,125.24251306989883
2024-09-18,16.244081774400016,53.53333374118836,7.844291229860428,15.64,12.85,19.75,8.96,0.92,18.33,4.79,67.48,4.26,9.38,29.37,40.18,0.98,184.02,92.18
2024-09-19,17.74,61.43765031056912,5.77,12.77,11.3,20.48,8.8,0.82,16.63,4.0,61.24,2.8,6.82,28.998184773249648,39.62,0.963179095632694,199.23575789053083,142.65
2024-09-20,26.31,59.07,7.86,11.98,12.57,20.67,9.83,0.88,15.51,4.02,57.86,4.47,7.85,29.175425108814032,41.21,1.01,206.91,153.33
2024-09-21,14.98,45.46,4.53,9.23,10.039203338492499,18.66,10.3,0.83,12.65,3.262740997810853,56.46,1.64,4.87,29.72,42.612506906249536,0.85,202.28,161.77979462521745
2024-09-22,17.29,46.59,2.54,8.65,6.55,17.31,10.57,0.86,13.91,2.1,50.894224677026,1.71,4.08,30.33,44.18,0.88,180.27,160.57
2024-09-23,26.15,48.76,1.5153420910735085,7.99,5.36,17.12,11.37,0.88,16.56,1.3035566879662372,46.55,1.09,3.11,30.77,47.76,0.78,188.6384384262336,127.80308527651201
2024-09-24,11.98,32.5,1.39,7.9,5.24,17.92,11.28,0.99,22.82,1.31,49.2,0.73,1.91,30.76,51.87427430940858,0.84,213.44,91.3
2024-09-25,13.68,35.37,2.29,12.78,8.52,18.450213468565618,10.99,1.06,22.01,2.26,53.17,2.81,3.782867746244405,32.65,55.91,0.8,213.81,73.95
2024-09-26,11.79,33.516030864809515,1.9543469208416788,12.81,8.2,18.53,10.84,1.17,21.46,3.29,53.10211013107088,2.56,5.18,31.563696161635686,58.710502052640585,1.0,189.26,45.14875053994953
2024-09-27,4.29,27.24,1.1526524793240838,7.47,4.58,17.52,10.96,1.13,25.75,1.2,50.15,1.24,2.88,29.34,58.67,1.42,276.45,34.52
2024-09-28,5.5,28.68,1.31,10.41716708861369,6.04,15.37,11.04,1.25,18.9,2.03,48.69,2.06,3.6297069164854876,29.44,54.81280377487892,0.93,273.66,77.37
2024-09-29,5.294631873000597,41.87,3.83,15.23,11.02,19.58,10.36,1.37,9.98,9.31,55.8,2.72,7.02,32.2,48.37,0.92,253.92,143.45415937403695
2024-09-30,10.37,48.5,5.68,13.23,11.47,22.79,10.58,1.36,20.393802919603257,4.0,63.84,3.3,8.55,34.91,42.61,0.97,217.52,192.25117829749297
2024-10-01,24.96,69.52,5.964911743008783,11.64,7.87,19.51,11.49,0.88,29.09,3.61,65.40567339138485,3.18,6.05,35.261360551086966,42.97,0.97,172.51,180.57
2024-10-02,26.57902989502574,91.17,5.071165760299628,14.51,9.39,19.48,12.34,0.7,18.07,6.82,59.06,14.74,18.23,34.0,40.95,0.96,199.42,126.76
2024-10-03,18.390582940092493,55.17,4.79,9.07,10.67531143075041,24.41,4.87,0.47,14.66,2.13,49.4,1.16,3.96,32.4473611652901,38.57,1.0321011455045963,266.81,169.1
2024-10-04,12.1,53.92,5.63,9.56,9.51,23.74445532931011,1.16,0.53,12.8,3.13,51.42,2.18,5.53,31.42,38.76947761218273,1.03,209.25,148.9
2024-10-05,14.09,57.77,4.76,9.78,7.436492423757926,21.0,1.31,0.64,18.08,3.72,53.38274724822727,2.81,6.37,31.84,39.83,0.98,169.85,166.91
2024-10-06,17.54,74.30740675221355,1.9,12.934834960357923,7.25,21.17,2.26,0.68,26.63,2.88,52.24,2.51,5.63,33.31,39.21,1.02,118.14,174.58
2024-10-07,34.97571949310767,92.21,1.84,16.38,10.03,23.39,3.34,0.7121507278908709,42.46,5.31,51.66,4.0826636259428035,6.53,35.06,38.21868186102521,1.04,139.19,165.29
2024-10-08,49.92,92.66,2.129945298455002,16.49143669408,11.41,22.53,4.96,0.9,46.55,6.58,60.35,5.1,8.71,36.82,42.01,0.95,155.35,151.92
2024-10-09,43.871139347675964,73.41722566653127,2.32,15.69,8.66,19.5,5.01,0.74,26.17,4.94,64.86,3.63,6.81,33.08,50.36,0.93,203.2,59.86
2024-10-10,27.4001662767927,48.3000274389034,3.35,16.08,9.68,16.44,4.84,0.77,32.0,3.9,40.12,2.38,4.53,34.32,49.0,0.89,169.59,102.16
2024-10-11,18.32,34.31,3.43,15.58,11.996247163080206,15.66,5.53,0.74,30.77165313355681,1.46,25.84617050164514,0.99,3.6418888656151385,35.52,50.65,0.9,153.7,148.96
2024-10-12,24.27,41.57,3.2114441334494197,19.58,13.32,18.65435102863906,5.58,0.92,24.22,2.57,25.05186929657222,1.75,3.5,36.34,48.86,0.77,201.115791321575,151.01
2024-10-13,21.659920701097715,48.09,2.6802535294108223,17.95,11.9,21.75,5.08,0.93,26.59,2.77,26.61,1.45,3.37,36.13,52.26,0.88,209.29,171.2828484095585
2024-10-14,15.32,29.15,2.79,14.81,8.58,21.49204113275092,5.65,0.79,33.58,1.29,23.74,1.03,1.84,34.57,48.56,1.03,127.12,167.31
2024-10-15,17.31,30.14,3.9,16.16,10.17,20.89,6.007142515978225,0.9376872101769584,33.44,1.41,23.53605537481384,1.37,2.36,32.17,49.05,0.85,138.07,115.87
2024-10-16,28.81,52.75,4.11,19.76,12.2,22.36,6.34,1.04,36.9,2.35,24.88,1.79,2.81,31.48,38.02,0.91,166.78,132.1
2024-10-17,38.08,68.47,3.98,19.55,11.99,21.51,6.08,1.1,25.66,1.897737417707327,24.691079625317723,2.02,2.97,30.237347343410963,37.58,0.87,190.31,141.08604347422383
2024-10-18,34.65,55.07,3.15,14.08,8.48,19.47,5.52,0.94,23.43,1.2,23.34,0.87,2.276235119636351,26.83,32.89,1.03,158.54,138.23
2024-10-19,13.22,25.89,3.38,15.32,9.32,20.56,6.28,0.97,25.68,1.42,21.31,0.8,1.59,25.79,55.55,1.0184231569148183,157.17,153.77
2024-10-20,13.67,24.5,2.69,14.0,8.07,19.18,7.52,1.04,47.14,1.41,21.61,0.82,1.48,57.728321930046405,76.38,1.06,118.25,149.83
